namespace,key,current_value
twilightforest,block.twilightforest.sorting_button,Sortingwood Button
twilightforest,block.twilightforest.sorting_fence,Sortingwood Fence
twilightforest,block.twilightforest.sorting_fence_gate,Sortingwood Fence Gate
twilightforest,block.twilightforest.sorting_pressure_plate,Sortingwood Pressure Plate
twilightforest,block.twilightforest.sorting_trapdoor,Sortingwood Trapdoor
twilightforest,block.twilightforest.sorting_door,Sortingwood Door
twilightforest,block.twilightforest.sorting_sign,Sortingwood Sign
twilightforest,block.twilightforest.sorting_wall_sign,Sortingwood Wall Sign
twilightforest,block.twilightforest.sorting_banister,Sortingwood Banister
twilightforest,block.twilightforest.twilight_oak_chest,Twilight Oak Chest
twilightforest,block.twilightforest.canopy_chest,Canopy Chest
twilightforest,block.twilightforest.mangrove_chest,Mangrove Chest
twilightforest,block.twilightforest.darkwood_chest,Darkwood Chest
twilightforest,block.twilightforest.time_chest,Timewood Chest
twilightforest,block.twilightforest.transformation_chest,Transwood Chest
twilightforest,block.twilightforest.mining_chest,Minewood Chest
twilightforest,block.twilightforest.sorting_chest,Sortingwood Chest
twilightforest,block.twilightforest.hollow_oak_log_horizontal,Hollow Oak Log
twilightforest,block.twilightforest.hollow_spruce_log_horizontal,Hollow Spruce Log
twilightforest,block.twilightforest.hollow_birch_log_horizontal,Hollow Birch Log
twilightforest,block.twilightforest.hollow_jungle_log_horizontal,Hollow Jungle Log
twilightforest,block.twilightforest.hollow_acacia_log_horizontal,Hollow Acacia Log
twilightforest,block.twilightforest.hollow_dark_oak_log_horizontal,Hollow Dark Oak Log
twilightforest,block.twilightforest.hollow_crimson_stem_horizontal,Hollow Crimson Stem
twilightforest,block.twilightforest.hollow_warped_stem_horizontal,Hollow Warped Stem
twilightforest,block.twilightforest.hollow_vangrove_log_horizontal,Hollow Mangrove Log
twilightforest,block.twilightforest.hollow_twilight_oak_log_horizontal,Hollow Twilight Oak Log
twilightforest,block.twilightforest.hollow_canopy_log_horizontal,Hollow Canopy Log
twilightforest,block.twilightforest.hollow_mangrove_log_horizontal,Hollow Mangrove Log
twilightforest,block.twilightforest.hollow_dark_log_horizontal,Hollow Darkwood Log
twilightforest,block.twilightforest.hollow_time_log_horizontal,Hollow Timewood Log
twilightforest,block.twilightforest.hollow_transformation_log_horizontal,Hollow Transwood Log
twilightforest,block.twilightforest.hollow_mining_log_horizontal,Hollow Minewood Log
twilightforest,block.twilightforest.hollow_sorting_log_horizontal,Hollow Sortingwood Log
twilightforest,block.twilightforest.hollow_oak_log_vertical,Hollow Oak Log
twilightforest,block.twilightforest.hollow_spruce_log_vertical,Hollow Spruce Log
twilightforest,block.twilightforest.hollow_birch_log_vertical,Hollow Birch Log
twilightforest,block.twilightforest.hollow_jungle_log_vertical,Hollow Jungle Log
twilightforest,block.twilightforest.hollow_acacia_log_vertical,Hollow Acacia Log
twilightforest,block.twilightforest.hollow_dark_oak_log_vertical,Hollow Dark Oak Log
twilightforest,block.twilightforest.hollow_crimson_stem_vertical,Hollow Crimson Stem
twilightforest,block.twilightforest.hollow_warped_stem_vertical,Hollow Warped Stem
twilightforest,block.twilightforest.hollow_vangrove_log_vertical,Hollow Mangrove Log
twilightforest,block.twilightforest.hollow_twilight_oak_log_vertical,Hollow Twilight Oak Log
twilightforest,block.twilightforest.hollow_canopy_log_vertical,Hollow Canopy Log
twilightforest,block.twilightforest.hollow_mangrove_log_vertical,Hollow Mangrove Log
twilightforest,block.twilightforest.hollow_dark_log_vertical,Hollow Darkwood Log
twilightforest,block.twilightforest.hollow_time_log_vertical,Hollow Timewood Log
twilightforest,block.twilightforest.hollow_transformation_log_vertical,Hollow Transwood Log
twilightforest,block.twilightforest.hollow_mining_log_vertical,Hollow Minewood Log
twilightforest,block.twilightforest.hollow_sorting_log_vertical,Hollow Sortingwood Log
twilightforest,block.twilightforest.hollow_oak_log_climbable,Hollow Oak Log
twilightforest,block.twilightforest.hollow_spruce_log_climbable,Hollow Spruce Log
twilightforest,block.twilightforest.hollow_birch_log_climbable,Hollow Birch Log
twilightforest,block.twilightforest.hollow_jungle_log_climbable,Hollow Jungle Log
twilightforest,block.twilightforest.hollow_acacia_log_climbable,Hollow Acacia Log
twilightforest,block.twilightforest.hollow_dark_oak_log_climbable,Hollow Dark Oak Log
twilightforest,block.twilightforest.hollow_crimson_stem_climbable,Hollow Crimson Stem
twilightforest,block.twilightforest.hollow_warped_stem_climbable,Hollow Warped Stem
twilightforest,block.twilightforest.hollow_vangrove_log_climbable,Hollow Mangrove Log
twilightforest,block.twilightforest.hollow_twilight_oak_log_climbable,Hollow Twilight Oak Log
twilightforest,block.twilightforest.hollow_canopy_log_climbable,Hollow Canopy Log
twilightforest,block.twilightforest.hollow_mangrove_log_climbable,Hollow Mangrove Log
twilightforest,block.twilightforest.hollow_dark_log_climbable,Hollow Darkwood Log
twilightforest,block.twilightforest.hollow_time_log_climbable,Hollow Timewood Log
twilightforest,block.twilightforest.hollow_transformation_log_climbable,Hollow Transwood Log
twilightforest,block.twilightforest.hollow_mining_log_climbable,Hollow Minewood Log
twilightforest,block.twilightforest.hollow_sorting_log_climbable,Hollow Sortingwood Log
twilightforest,block.arctic.tooltip,Reduces fall damage by 90%
twilightforest,block.knightmetal.tooltip,Works as a stronger cactus
twilightforest,dimension.twilightforest.twilightforest,Twilight Forest
twilightforest,structure.twilightforest.hedge_maze,Hedge Maze
twilightforest,structure.twilightforest.small_hollow_hill,Small Hollow Hill
twilightforest,structure.twilightforest.medium_hollow_hill,Medium Hollow Hill
twilightforest,structure.twilightforest.large_hollow_hill,Large Hollow Hill
twilightforest,structure.twilightforest.quest_grove,Quest Grove
twilightforest,structure.twilightforest.mushroom_tower,Mushroom Castle
twilightforest,structure.twilightforest.naga_courtyard,Naga Courtyard
twilightforest,structure.twilightforest.lich_tower,Lich Tower
twilightforest,structure.twilightforest.labyrinth,Minotaur Labyrinth
twilightforest,structure.twilightforest.hydra_lair,Hydra's Lair
twilightforest,structure.twilightforest.knight_stronghold,Knight Stronghold
twilightforest,structure.twilightforest.dark_tower,Dark Tower
twilightforest,structure.twilightforest.yeti_cave,Yeti Cave
twilightforest,structure.twilightforest.aurora_palace,Aurora Palace
twilightforest,structure.twilightforest.troll_cave,Troll Caves
twilightforest,structure.twilightforest.final_castle,Final Castle
twilightforest,item.twilightforest.boarkchop,Boarkchop
twilightforest,item.twilightforest.naga_scale,Naga Scale
twilightforest,item.twilightforest.naga_chestplate,Naga Scale Tunic
twilightforest,item.twilightforest.naga_leggings,Naga Scale Leggings
twilightforest,item.twilightforest.twilight_scepter,Scepter of Twilight
twilightforest,item.twilightforest.lifedrain_scepter,Scepter of Life Draining
twilightforest,item.twilightforest.zombie_scepter,Zombie Scepter
twilightforest,item.twilightforest.fortification_scepter,Scepter of Fortification
twilightforest,item.twilightforest.ore_meter,Ore Meter
twilightforest,item.twilightforest.filled_magic_map,Magic Map
twilightforest,item.twilightforest.filled_ore_map,Maze/Ore Map
twilightforest,item.twilightforest.raven_feather,Raven Feather
twilightforest,item.twilightforest.magic_map_focus,Magic Map Focus
twilightforest,item.twilightforest.maze_map_focus,Maze Map Focus
twilightforest,item.twilightforest.liveroot,Liveroot
twilightforest,item.twilightforest.raw_ironwood,Raw Ironwood
twilightforest,item.twilightforest.ironwood_ingot,Ironwood Ingot
twilightforest,item.twilightforest.ironwood_helmet,Ironwood Helmet
twilightforest,item.twilightforest.ironwood_chestplate,Ironwood Chestplate
twilightforest,item.twilightforest.ironwood_leggings,Ironwood Leggings
twilightforest,item.twilightforest.ironwood_boots,Ironwood Boots
twilightforest,item.twilightforest.ironwood_sword,Ironwood Sword
twilightforest,item.twilightforest.ironwood_shovel,Ironwood Shovel
twilightforest,item.twilightforest.ironwood_pickaxe,Ironwood Pickaxe
twilightforest,item.twilightforest.ironwood_axe,Ironwood Axe
twilightforest,item.twilightforest.ironwood_hoe,Ironwood Hoe
twilightforest,item.twilightforest.torchberries,Torchberries
twilightforest,item.twilightforest.raw_venison,Raw Venison
twilightforest,item.twilightforest.cooked_venison,Venison Steak
twilightforest,item.twilightforest.hydra_chop,Hydra Chop
twilightforest,item.twilightforest.fiery_blood,Fiery Blood
twilightforest,item.twilightforest.fiery_ingot,Fiery Ingot
twilightforest,item.twilightforest.fiery_helmet,Fiery Helmet
twilightforest,item.twilightforest.fiery_chestplate,Fiery Chestplate
twilightforest,item.twilightforest.fiery_leggings,Fiery Leggings
twilightforest,item.twilightforest.fiery_boots,Fiery Boots
twilightforest,item.twilightforest.fiery_sword,Fiery Sword
twilightforest,item.twilightforest.fiery_pickaxe,Fiery Pickaxe
twilightforest,item.twilightforest.steeleaf_ingot,Steeleaf
twilightforest,item.twilightforest.steeleaf_helmet,Steeleaf Helmet
twilightforest,item.twilightforest.steeleaf_chestplate,Steeleaf Chestplate
twilightforest,item.twilightforest.steeleaf_leggings,Steeleaf Leggings
twilightforest,item.twilightforest.steeleaf_boots,Steeleaf Boots
twilightforest,item.twilightforest.steeleaf_sword,Steeleaf Sword
twilightforest,item.twilightforest.steeleaf_shovel,Steeleaf Shovel
twilightforest,item.twilightforest.steeleaf_pickaxe,Steeleaf Pickaxe
twilightforest,item.twilightforest.steeleaf_axe,Steeleaf Axe
twilightforest,item.twilightforest.steeleaf_hoe,Steeleaf Hoe
twilightforest,item.twilightforest.diamond_minotaur_axe,Diamond Minotaur Axe
twilightforest,item.twilightforest.gold_minotaur_axe,Golden Minotaur Axe
twilightforest,item.twilightforest.mazebreaker_pickaxe,Mazebreaker
twilightforest,item.twilightforest.transformation_powder,Transformation Powder
twilightforest,item.twilightforest.cooked_meef,Meef Steak
twilightforest,item.twilightforest.meef_stroganoff,Meef Stroganoff
twilightforest,item.twilightforest.maze_wafer,Maze Wafer
twilightforest,item.twilightforest.magic_map,Blank Magic Map
twilightforest,item.twilightforest.maze_map,Blank Maze Map
twilightforest,item.twilightforest.ore_map,Blank Maze/Ore Map
twilightforest,item.twilightforest.ore_magnet,Ore Magnet
twilightforest,item.twilightforest.crumble_horn,Crumble Horn
twilightforest,item.twilightforest.peacock_feather_fan,Peacock Feather Fan
twilightforest,item.twilightforest.moonworm_queen,Moonworm Queen
twilightforest,item.twilightforest.brittle_potion_flask,Brittle Potion Flask
twilightforest,item.twilightforest.greater_potion_flask,Greater Potion Flask
twilightforest,item.twilightforest.flask_no_refill,Cannot be refilled
twilightforest,item.twilightforest.charm_of_life_1,Charm of Life I
twilightforest,item.twilightforest.charm_of_life_2,Charm of Life II
twilightforest,item.twilightforest.charm_of_keeping_1,Charm of Keeping I
twilightforest,item.twilightforest.charm_of_keeping_2,Charm of Keeping II
twilightforest,item.twilightforest.charm_of_keeping_3,Charm of Keeping III
twilightforest,item.twilightforest.tower_key,Tower Key
twilightforest,item.twilightforest.borer_essence,Borer Essence
twilightforest,item.twilightforest.carminite,Carminite
twilightforest,item.twilightforest.armor_shard,Armor Shard
twilightforest,item.twilightforest.knightmetal_ingot,Knightmetal Ingot
twilightforest,item.twilightforest.armor_shard_cluster,Armor Shard Cluster
twilightforest,item.twilightforest.knightmetal_helmet,Knightmetal Helmet
twilightforest,item.twilightforest.knightmetal_chestplate,Knightmetal Chestplate
twilightforest,item.twilightforest.knightmetal_leggings,Knightmetal Greaves
twilightforest,item.twilightforest.knightmetal_boots,Knightmetal Boots
twilightforest,item.twilightforest.knightmetal_sword,Knightmetal Sword
twilightforest,item.twilightforest.knightmetal_pickaxe,Knightmetal Pickaxe
twilightforest,item.twilightforest.knightmetal_axe,Knightmetal Axe
twilightforest,item.twilightforest.knightmetal_shield,Knightmetal Shield
twilightforest,item.twilightforest.phantom_helmet,Phantom Helmet
twilightforest,item.twilightforest.phantom_chestplate,Phantom Chestplate
twilightforest,item.twilightforest.lamp_of_cinders,Lamp of Cinders
twilightforest,item.twilightforest.fiery_tears,Fiery Tears
twilightforest,item.twilightforest.yeti_helmet,Yeti Horned Helm
twilightforest,item.twilightforest.yeti_chestplate,Yeti Jacket
twilightforest,item.twilightforest.yeti_leggings,Yeti Leggings
twilightforest,item.twilightforest.yeti_boots,Yeti Boots
twilightforest,item.twilightforest.alpha_yeti_fur,Alpha Yeti Fur
twilightforest,item.twilightforest.arctic_fur,Arctic Fur
twilightforest,item.twilightforest.arctic_helmet,Arctic Hood
twilightforest,item.twilightforest.arctic_chestplate,Arctic Jacket
twilightforest,item.twilightforest.arctic_leggings,Arctic Leggings
twilightforest,item.twilightforest.arctic_boots,Arctic Boots
twilightforest,item.twilightforest.magic_beans,Magic Beans
twilightforest,item.twilightforest.giant_pickaxe,Giant's Pickaxe
twilightforest,item.twilightforest.giant_sword,Giant's Sword
twilightforest,item.twilightforest.seeker_bow,Seeker Bow
twilightforest,item.twilightforest.ender_bow,Ender Bow
twilightforest,item.twilightforest.ice_sword,Ice Sword
twilightforest,item.twilightforest.glass_sword,Glass Sword
twilightforest,item.twilightforest.knightmetal_ring,Knightmetal Loop
twilightforest,item.twilightforest.block_and_chain,Block and Chain
twilightforest,item.twilightforest.cube_talisman,Talisman of the Cube
twilightforest,item.twilightforest.cube_of_annihilation,Cube of Annihilation
